// NAME,DISPLAYNAME,TOOLTIP,EPOCH,SLOT,BRANCH,ICON,MENU,ROW,COLUMN,HOST,PRODUCE,UPGRADE,TIME,FOOD,WOOD,STONE,GOLD,TIN,IRON,SALTPETER,OIL,URANIUM,TECHPTS,TTCIV,PREREQUISITES,SPECFLAGS
Economic7_1,text_Economic7_1_name,,7,0,Economic,icon_tech_e7_economic1,3,3,0,Temple,,EconomicEpoch7Slot1,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Economic7_2,text_Economic7_2_name,,7,1,Economic,icon_tech_e7_economic2,3,3,1,University,,EconomicEpoch7Slot2,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Economic7_3,text_Economic7_3_name,,7,2,Economic,icon_tech_e7_economic3,3,3,2,University,,EconomicEpoch7Slot3,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Economic7_4,text_Economic7_4_name,,7,3,Economic,icon_tech_e7_economic4,3,3,0,Dock,,EconomicEpoch7Slot4,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Imperial7_1,text_Imperial7_1_name,,7,0,Imperial,icon_tech_e7_imperial1,3,2,0,Barracks,,ImperialEpoch7Slot1,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Imperial7_2,text_Imperial7_2_name,,7,1,Imperial,icon_tech_e7_imperial2,3,2,0,University,,ImperialEpoch7Slot2,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Imperial7_3,text_Imperial7_3_name,,7,2,Imperial,icon_tech_e7_imperial3,3,2,1,Mill,,ImperialEpoch7Slot3,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Imperial7_4,text_Imperial7_4_name,,7,3,Imperial,icon_tech_e7_imperial4,3,2,1,University,,ImperialEpoch7Slot4,30,700,700,700,700,0,0,0,0,0,14,,[],FlagForResearch
Military7_1,text_Military7_1_name,,7,0,Military,icon_tech_e7_military1,3,3,0,Barracks,,MilitaryEpoch7Slot1,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Military7_2,text_Military7_2_name,,7,1,Military,icon_tech_e7_military2,3,3,0,University,,MilitaryEpoch7Slot2,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Military7_3,text_Military7_3_name,,7,2,Military,icon_tech_e7_military3,3,3,0,University,,MilitaryEpoch7Slot3,30,700,700,700,700,0,0,0,0,0,14,,[],(None)
Military7_4,text_Military7_4_name,,7,3,Military,icon_tech_e7_military4,3,3,1,Barracks,,MilitaryEpoch7Slot4,30,700,700,700,700,0,0,0,0,0,14,,[],(None)

// ------------------------- EPOCH 8 ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,

// UNIT UPGRADES,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyInfantry2_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyInfantry2,,HeavyInfantry2Epoch8Veteran,60,0,100,0,100,0,0,100,0,0,0,,[],(None)
HeavyInfantry2_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyInfantry2,,HeavyInfantry2Epoch8Elite,60,0,100,0,100,0,0,100,0,0,0,,[HeavyInfantry2_08_Veteran],(None)
HeavyArtillery_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch8Veteran,60,0,200,0,200,0,0,200,0,0,0,,[],(None)
HeavyArtillery_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch8Elite,60,0,200,0,200,0,0,200,0,0,0,,[HeavyArtillery_08_Veteran],(None)
LightMounted1_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightMounted1,,LightMounted1Epoch8Veteran,60,0,150,0,150,0,150,0,0,0,0,,[],(None)
LightMounted1_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightMounted1,,LightMounted1Epoch8Elite,60,0,150,0,150,0,150,0,0,0,0,,[LightMounted1_08_Veteran],(None)
HeavyMounted1_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyMounted1,,HeavyMounted1Epoch8Veteran,60,150,0,0,150,0,150,0,0,0,0,,[],(None)
HeavyMounted1_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyMounted1,,HeavyMounted1Epoch8Elite,60,150,0,0,150,0,150,0,0,0,0,,[HeavyMounted1_08_Veteran],(None)
Galleon_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Galleon,,GalleonEpoch8Veteran,120,0,200,0,200,0,200,0,0,0,0,,[],(None)
Galleon_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,Galleon,,GalleonEpoch8Elite,120,0,200,0,200,0,200,0,0,0,0,,[Galleon_08_Veteran],(None)
FightingSail_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,FightingSail,,FightingSailEpoch8Veteran,100,0,200,0,200,0,200,0,0,0,0,,[],(None)
FightingSail_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,FightingSail,,FightingSailEpoch8Elite,100,0,200,0,200,0,200,0,0,0,0,,[FightingSail_08_Veteran],(None)
Frigate_08_Veteran,text_tt_upgrade_veteran,,8,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Frigate,,FrigateEpoch8Veteran,80,0,200,0,200,0,200,0,0,0,0,,[],(None)
Frigate_08_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,Frigate,,FrigateEpoch8Elite,80,0,200,0,200,0,200,0,0,0,0,,[Frigate_08_Veteran],(None)

// BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,

// TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,
Main8,,,8,0,Main,,-1,-1,-1,,,MainEpoch8,200,0,0,0,0,0,0,0,0,0,350,,[],(None)
Economic8_1,text_Economic8_1_name,,8,0,Economic,icon_tech_e8_economic1,3,3,0,Barracks,,EconomicEpoch8Slot1,30,800,800,800,800,0,0,0,0,0,14,,[],FlagForResearch
Economic8_2,text_Economic8_2_name,,8,1,Economic,icon_tech_e8_economic2,3,1,0,Market,,EconomicEpoch8Slot2,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Economic8_3,text_Economic8_3_name,,8,2,Economic,icon_tech_e8_economic3,3,3,1,Mill,,EconomicEpoch8Slot3,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Economic8_4,text_Economic8_4_name,,8,3,Economic,icon_tech_e8_economic4,3,1,0,Barracks,,EconomicEpoch8Slot4,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Imperial8_1,text_Imperial8_1_name,,8,0,Imperial,icon_tech_e8_imperial1,3,2,0,CityCenter,,ImperialEpoch8Slot1,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Imperial8_2,text_Imperial8_2_name,,8,1,Imperial,icon_tech_e8_imperial2,3,3,0,University,,ImperialEpoch8Slot2,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Imperial8_3,text_Imperial8_3_name,,8,2,Imperial,icon_tech_e8_imperial3,3,3,0,University,,ImperialEpoch8Slot3,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Imperial8_4,text_Imperial8_4_name,,8,3,Imperial,icon_tech_e8_imperial4,3,3,1,Stable,,ImperialEpoch8Slot4,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Military8_1,text_Military8_1_name,,8,0,Military,icon_tech_e8_military1,3,3,0,Dock,,MilitaryEpoch8Slot1,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Military8_2,text_Military8_2_name,,8,1,Military,icon_tech_e8_military2,3,2,0,Stable,,MilitaryEpoch8Slot2,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Military8_3,text_Military8_3_name,,8,2,Military,icon_tech_e8_military3,3,3,0,Barracks,,MilitaryEpoch8Slot3,30,800,800,800,800,0,0,0,0,0,14,,[],(None)
Military8_4,text_Military8_4_name,,8,3,Military,icon_tech_e8_military4,3,2,0,Mill,,MilitaryEpoch8Slot4,30,800,800,800,800,0,0,0,0,0,14,,[],(None)

// ------------------------- EPOCH 9 ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,

// UNIT UPGRADES,,,,,,,,,,,,,,,,,,,,,,,,,,
LightInfantry_09_Veteran,text_tt_upgrade_veteran,,9,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightInfantry,,LightInfantryEpoch9Veteran,60,105,105,0,0,0,0,105,0,0,0,,[],(None)
LightInfantry_09_Elite,text_tt_upgrade_elite,,9,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightInfantry,,LightInfantryEpoch9Elite,60,105,105,0,0,0,0,105,0,0,0,,[LightInfantry_09_Veteran],(None)
HeavyInfantry1_09_Veteran,text_tt_upgrade_veteran,,9,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyInfantry1,,HeavyInfantry1Epoch9Veteran,60,105,0,0,105,0,0,105,0,0,0,,[],(None)
HeavyInfantry1_09_Elite,text_tt_upgrade_elite,,9,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyInfantry1,,HeavyInfantry1Epoch9Elite,60,105,0,0,105,0,0,105,0,0,0,,[HeavyInfantry1_09_Veteran],(None)
LightArtillery1_09_Veteran,text_tt_upgrade_veteran,,9,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightArtillery1,,LightArtillery1Epoch9Veteran,60,209,0,0,209,0,0,209,0,0,0,,[],(None)
LightArtillery1_09_Elite,text_tt_upgrade_elite,,9,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightArtillery1,,LightArtillery1Epoch9Elite,60,209,0,0,209,0,0,209,0,0,0,,[LightArtillery1_09_Veteran],(None)

// BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,

// TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,
Main9,,,9,0,Main,,-1,-1,-1,,,MainEpoch9,210,0,0,0,0,0,0,0,0,0,350,,[],(None)
Economic9_1,text_Economic9_1_name,,9,0,Economic,icon_tech_e9_economic1,3,2,0,Market,,EconomicEpoch9Slot1,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Economic9_2,text_Economic9_2_name,,9,1,Economic,icon_tech_e9_economic2,3,2,0,Warehouse,,EconomicEpoch9Slot2,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Economic9_3,text_Economic9_3_name,,9,2,Economic,icon_tech_e9_economic3,3,3,0,Barracks,,EconomicEpoch9Slot3,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Economic9_4,text_Economic9_4_name,,9,3,Economic,icon_tech_e9_economic4,3,3,1,Mill,,EconomicEpoch9Slot4,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Imperial9_1,text_Imperial9_1_name,,9,0,Imperial,icon_tech_e9_imperial1,3,1,0,Barracks,,ImperialEpoch9Slot1,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Imperial9_2,text_Imperial9_2_name,,9,1,Imperial,icon_tech_e9_imperial2,3,1,1,University,,ImperialEpoch9Slot2,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Imperial9_3,text_Imperial9_3_name,,9,2,Imperial,icon_tech_e9_imperial3,3,1,2,University,,ImperialEpoch9Slot3,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Imperial9_4,text_Imperial9_4_name,,9,3,Imperial,icon_tech_e9_imperial4,3,2,0,University,,ImperialEpoch9Slot4,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Military9_1,text_Military9_1_name,,9,0,Military,icon_tech_e9_military1,3,3,0,University,,MilitaryEpoch9Slot1,30,900,900,900,900,0,0,0,0,0,18,,[],FlagForResearch
Military9_2,text_Military9_2_name,,9,1,Military,icon_tech_e9_military2,3,3,0,Mill,,MilitaryEpoch9Slot2,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Military9_3,text_Military9_3_name,,9,2,Military,icon_tech_e9_military3,3,3,1,Mill,,MilitaryEpoch9Slot3,30,900,900,900,900,0,0,0,0,0,18,,[],(None)
Military9_4,text_Military9_4_name,,9,3,Military,icon_tech_e9_military4,3,3,2,Mill,,MilitaryEpoch9Slot4,30,900,900,900,900,0,0,0,0,0,18,,[],(None)

// ------------------------- EPOCH 10 ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,
Medic,text_Medic_name,,10,0,,,0,1,1,University,Medic,MedicUpgradeEpoch10,0,0,0,0,0,0,0,0,0,0,0,,[],(None)

// UNIT UPGRADES,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyArtillery_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch10Veteran,60,0,220,0,220,0,0,0,220,0,0,,[],(None)
HeavyArtillery_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch10Elite,60,0,220,0,220,0,0,0,220,0,0,,[HeavyArtillery_10_Veteran],(None)
LightMounted1_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightMounted1,,LightMounted1Epoch10Veteran,60,0,165,0,165,0,0,165,0,0,0,,[],(None)
LightMounted1_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightMounted1,,LightMounted1Epoch10Elite,60,0,165,0,165,0,0,165,0,0,0,,[LightMounted1_10_Veteran],(None)
HeavyMounted1_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyMounted1,,HeavyMounted1Epoch10Veteran,60,165,0,0,165,0,0,165,0,0,0,,[],(None)
HeavyMounted1_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyMounted1,,HeavyMounted1Epoch10Elite,60,165,0,0,165,0,0,165,0,0,0,,[HeavyMounted1_10_Veteran],(None)
Galleon_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Galleon,,GalleonEpoch10Veteran,120,0,220,0,220,0,0,220,0,0,0,,[],(None)
Galleon_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,Galleon,,GalleonEpoch10Elite,120,0,220,0,220,0,0,220,0,0,0,,[Galleon_10_Veteran],(None)
FightingSail_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,FightingSail,,FightingSailEpoch10Veteran,100,0,220,0,220,0,0,220,0,0,0,,[],(None)
FightingSail_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,FightingSail,,FightingSailEpoch10Elite,100,0,220,0,220,0,0,220,0,0,0,,[FightingSail_10_Veteran],(None)
Frigate_10_Veteran,text_tt_upgrade_veteran,,10,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Frigate,,FrigateEpoch10Veteran,80,0,220,0,220,0,0,220,0,0,0,,[],(None)
Frigate_10_Elite,text_tt_upgrade_elite,,10,0,Improvement,icon_tech_upgrade_elite,0,1,3,Frigate,,FrigateEpoch10Elite,80,0,220,0,220,0,0,220,0,0,0,,[Frigate_10_Veteran],(None)

// BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,
AirDefense,text_AirDefense_name,,10,0,,,2,3,0,Citizen,AirDefense,AirDefenseUpgradeEpoch10,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
OilRig,text_OilRig_name,,10,0,,,1,2,2,Citizen,OilRig,,45,0,100,0,0,0,0,0,0,0,0,,[],(None)

// TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,
Main10,,,10,0,Main,,-1,-1,-1,,,MainEpoch10,210,0,0,0,0,0,0,0,0,0,380,,[],(None)
Economic10_1,text_Economic10_1_name,,10,0,Economic,icon_tech_e10_economic1,3,3,0,Market,,EconomicEpoch10Slot1,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Economic10_2,text_Economic10_2_name,,10,1,Economic,icon_tech_e10_economic2,3,1,0,Stable,,EconomicEpoch10Slot2,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Economic10_3,text_Economic10_3_name,,10,2,Economic,icon_tech_e10_economic3,3,3,1,CityCenter,,EconomicEpoch10Slot3,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Economic10_4,text_Economic10_4_name,,10,3,Economic,icon_tech_e10_economic4,3,2,0,Market,,EconomicEpoch10Slot4,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Imperial10_1,text_Imperial10_1_name,,10,0,Imperial,icon_tech_e10_imperial1,3,2,0,University,,ImperialEpoch10Slot1,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Imperial10_2,text_Imperial10_2_name,,10,1,Imperial,icon_tech_e10_imperial2,3,2,0,CityCenter,,ImperialEpoch10Slot2,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Imperial10_3,text_Imperial10_3_name,,10,2,Imperial,icon_tech_e10_imperial3,3,2,0,CityCenter,,ImperialEpoch10Slot3,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Imperial10_4,text_Imperial10_4_name,,10,3,Imperial,icon_tech_e10_imperial4,3,1,0,Dock,,ImperialEpoch10Slot4,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Military10_1,text_Military10_1_name,,10,0,Military,icon_tech_e10_military1,3,3,0,Barracks,,MilitaryEpoch10Slot1,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],FlagForResearch
//Military10_2,text_Military10_2_name,,10,1,Military,icon_tech_e10_military2,3,3,0,Mill,,MilitaryEpoch10Slot2,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Military10_2,text_Military12_2_name,,10,1,Military,icon_tech_e12_military2,3,3,0,University,,MilitaryEpoch10Slot2,30,1000,1000,1000,1000,0,0,0,0,0,22,,[],(None)
Military10_3,text_Military10_3_name,,10,2,Military,icon_tech_e10_military3,3,3,0,Barracks,,MilitaryEpoch10Slot3,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)
Military10_4,text_Military10_4_name,,10,3,Military,icon_tech_e10_military4,3,3,0,University,,MilitaryEpoch10Slot4,30,1000,1000,1000,1000,0,0,0,0,0,18,,[],(None)

// ------------------------- EPOCH 11 ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftCarrier,text_AircraftCarrier_11_name,,12,0,,,0,2,3,Dock,AircraftCarrier,AircraftCarrierUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,American,[],(None)
Airport,text_Airport_name,,11,0,,,2,2,2,Citizen,Airport,AirportUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Airport2,text_Airport2_11_name,,11,0,,,2,2,3,Citizen,Airport2,Airport2UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Battleship,text_Battleship_11_name,,11,0,,,0,2,1,Dock,Battleship,BattleshipUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,10,,[upFregatten_11],(None)
Bomber,text_Bomber_11_name,,11,0,,,0,3,0,Airport,Bomber,BomberUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,20,,[upfighter_11],(None)
Destroyer,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,Destroyer,DestroyerUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upFregatten_11],(None)
Fighter,text_Fighter_11_name,,11,0,,,0,3,1,Airport,Fighter,FighterUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,5,,[upfighter_11],(None)
FighterBomber,text_FighterBomber_11_name,,11,0,,,0,2,2,Airport,FighterBomber,FighterBomberUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,5,,[upfighter_11],(None)
HeavyTank,text_HeavyMounted1_11_name,,11,0,,,0,1,1,Stable,HeavyTank,HeavyMounted1UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upArmoredCar_11],(None)
LightArtillery2,text_LightArtillery2_11_name,,11,0,,,0,1,2,Mill,LightArtillery2,LightArtillery2UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Tank,text_LightMounted1_11_name,,11,0,,,0,1,0,Stable,Tank,LightMounted1UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,1,,[],(None)
ObservationBalloon,text_ObservationBalloon_11_name,,11,0,,,0,1,0,Airport2,ObservationBalloon,NonCombatAir1UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Submarine,text_Submarine_11_name,,11,0,,,0,2,0,Dock,Submarine,SubmarineUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upFregatten_11],(None)
Machinegunnest,text_machinegunnest_name,,11,0,,,3,3,3,Citizen,Machinegunnest,MachinegunnestUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
AIAirDefense,text_machinegunnest_name,,11,0,,,2,3,6,Citizen,AIAirDefense,AIAirDefenseEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)

// UNIT UPGRADES,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyArtillery_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch11Veteran,60,0,239,0,239,0,0,0,239,0,0,,[],(None)
HeavyArtillery_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyArtillery,,HeavyArtilleryEpoch11Elite,60,0,239,0,239,0,0,0,239,0,0,,[HeavyArtillery_11_Veteran],(None)
LightInfantry_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightInfantry,,LightInfantryEpoch11Veteran,60,115,115,0,0,0,0,115,0,0,0,,[],(None)
LightInfantry_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightInfantry,,LightInfantryEpoch11Elite,60,115,115,0,0,0,0,115,0,0,0,,[LightInfantry_11_Veteran],(None)
HeavyInfantry1_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyInfantry1,,HeavyInfantry1Epoch11Veteran,60,115,0,0,115,0,0,115,0,0,0,,[],(None)
HeavyInfantry1_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyInfantry1,,HeavyInfantry1Epoch11Elite,60,115,0,0,115,0,0,115,0,0,0,,[HeavyInfantry1_11_Veteran],(None)
HeavyInfantry2_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyInfantry2,,HeavyInfantry2Epoch11Veteran,60,0,115,0,115,0,0,0,115,0,0,,[],(None)
HeavyInfantry2_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyInfantry2,,HeavyInfantry2Epoch11Elite,60,0,115,0,115,0,0,0,115,0,0,,[HeavyInfantry2_11_Veteran],(None)
LightArtillery1_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightArtillery1,,LightArtillery1Epoch11Veteran,60,229,0,0,229,0,0,0,229,0,0,,[],(None)
LightArtillery1_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightArtillery1,,LightArtillery1Epoch11Elite,60,229,0,0,229,0,0,0,229,0,0,,[LightArtillery1_11_Veteran],(None)
LightArtillery2_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,LightArtillery2,,LightArtillery2Epoch11Veteran,60,229,0,0,229,0,0,0,229,0,0,,[],(None)
LightArtillery2_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,LightArtillery2,,LightArtillery2Epoch11Elite,60,229,0,0,229,0,0,0,229,0,0,,[LightArtillery2_11_Veteran],(None)
LightMounted1_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Tank,,LightMounted1Epoch11Veteran,60,0,172,0,172,0,0,0,172,0,0,,[],(None)
LightMounted1_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Tank,,LightMounted1Epoch11Elite,60,0,172,0,172,0,0,0,172,0,0,,[LightMounted1_11_Veteran],(None)
HeavyMounted1_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,HeavyTank,,HeavyMounted1Epoch11Veteran,60,172,0,0,172,0,0,0,172,0,0,,[],(None)
HeavyMounted1_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,HeavyTank,,HeavyMounted1Epoch11Elite,60,172,0,0,172,0,0,0,172,0,0,,[HeavyMounted1_11_Veteran],(None)
Submarine_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Submarine,,SubmarineEpoch11Veteran,110,0,573,0,573,0,0,0,573,0,0,,[],(None)
Submarine_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Submarine,,SubmarineEpoch11Elite,110,0,573,0,573,0,0,0,573,0,0,,[Submarine_11_Veteran],(None)
Destroyer_11_Veteran,text_tt_upgrade_mod1,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Destroyer,,DestroyerEpoch11Veteran,80,0,620,0,620,0,0,0,620,0,0,,[],(None)
Destroyer_11_Elite,text_tt_upgrade_mod2,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Destroyer,,DestroyerEpoch11Elite,80,0,620,0,620,0,0,0,620,0,0,,[Destroyer_11_Veteran],(None)
Battleship_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Battleship,,BattleshipEpoch11Veteran,120,0,573,0,573,0,0,0,573,0,0,,[],(None)
Battleship_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Battleship,,BattleshipEpoch11Elite,120,0,573,0,573,0,0,0,573,0,0,,[Battleship_11_Veteran],(None)
Fighter_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Fighter,,FighterEpoch11Veteran,80,0,287,0,287,0,0,0,287,0,0,,[],(None)
Fighter_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Fighter,,FighterEpoch11Elite,80,0,287,0,287,0,0,0,287,0,0,,[Fighter_11_Veteran],(None)
